team_id,game_date,vsteam_id,outcome,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers
NYK ,2019-02-26, ORL,W,108,51,17,7,11,10
OKC ,2019-02-26, DEN,L,112,46,31,5,10,17
ORL ,2019-02-26, NYK,L,103,47,26,7,6,16
TOR ,2019-02-26, BOS,W,118,45,33,5,7,8
ATL ,2019-02-27, MIN,W,131,65,32,6,1,12
BKN ,2019-02-27, WAS,L,116,41,20,3,7,16
BOS ,2019-02-27, POR,L,92,41,20,4,5,16
CHA ,2019-02-27, HOU,L,113,48,25,5,9,18
CHI ,2019-02-27, MEM,W,109,42,20,9,12,15
DAL ,2019-02-27, IND,W,110,42,27,1,11,15
DET ,2019-02-27, SAS,L,93,41,19,3,6,5
GSW ,2019-02-27, MIA,L,125,37,21,3,7,8
HOU ,2019-02-27, CHA,W,118,37,23,3,11,10
IND ,2019-02-27, DAL,L,101,38,19,3,10,14
LAC ,2019-02-27, UTA,L,105,47,16,6,11,10
LAL ,2019-02-27, NOP,W,125,39,37,8,7,8
MEM ,2019-02-27, CHI,L,107,46,25,5,7,16
MIA ,2019-02-27, GSW,W,126,48,20,6,4,13
MIL ,2019-02-27, SAC,W,141,57,36,14,3,11
MIN ,2019-02-27, ATL,L,123,47,29,7,8,6
NOP ,2019-02-27, LAL,L,119,52,31,3,6,13
POR ,2019-02-27, BOS,W,97,48,14,2,11,11
SAC ,2019-02-27, MIL,L,140,58,30,6,6,8
SAS ,2019-02-27, DET,W,105,55,24,7,3,10
UTA ,2019-02-27, LAC,W,111,56,22,12,9,16
WAS ,2019-02-27, BKN,W,125,57,34,4,10,17
CLE ,2019-02-28, NYK,W,125,40,24,3,5,11
DEN ,2019-02-28, UTA,L,104,55,25,5,6,12
GSW ,2019-02-28, ORL,L,96,47,16,3,5,12
HOU ,2019-02-28, MIA,W,121,36,22,5,6,15
IND ,2019-02-28, MIN,W,122,35,35,11,8,11
MIA ,2019-02-28, HOU,L,118,34,28,2,9,14
MIN ,2019-02-28, IND,L,115,56,16,7,5,15
NYK ,2019-02-28, CLE,L,118,40,26,3,4,8
OKC ,2019-02-28, PHI,L,104,44,28,3,5,12
ORL ,2019-02-28, GSW,W,103,53,24,9,2,15
PHI ,2019-02-28, OKC,W,108,44,33,5,9,13
UTA ,2019-02-28, DEN,W,111,44,25,6,6,11
ATL ,2019-03-01, CHI,L,161,59,33,8,11,20
BKN ,2019-03-01, CHA,L,112,37,27,5,2,15
BOS ,2019-03-01, WAS,W,107,46,26,3,12,12
CHA ,2019-03-01, BKN,W,123,40,24,4,6,13
CHI ,2019-03-01, ATL,W,168,62,30,5,10,16
LAC ,2019-03-01, SAC,W,116,58,19,6,4,11
LAL ,2019-03-01, MIL,L,120,40,29,4,4,9
MIL ,2019-03-01, LAL,W,131,51,30,6,4,11
NOP ,2019-03-01, PHX,W,130,50,34,4,13,24
PHX ,2019-03-01, NOP,L,116,39,25,2,17,19
POR ,2019-03-01, TOR,L,117,42,24,4,9,16
SAC ,2019-03-01, LAC,L,109,46,27,8,6,8
TOR ,2019-03-01, POR,W,119,32,29,6,9,14
WAS ,2019-03-01, BOS,L,96,53,20,6,7,18
BKN ,2019-03-02, MIA,L,88,36,20,6,6,11
CLE ,2019-03-02, DET,L,93,33,15,1,7,12
DAL ,2019-03-02, MEM,L,81,43,17,5,9,10
DEN ,2019-03-02, NOP,L,112,44,25,7,13,16
DET ,2019-03-02, CLE,W,129,51,27,8,5,9
GSW ,2019-03-02, PHI,W,120,39,23,7,14,13
IND ,2019-03-02, ORL,L,112,36,31,6,5,11
LAL ,2019-03-02, PHX,L,109,40,27,3,3,11
MIA ,2019-03-02, BKN,W,117,57,36,9,5,11
MIL ,2019-03-02, UTA,L,111,53,20,10,6,15
NOP ,2019-03-02, DEN,W,120,47,28,4,10,21
OKC ,2019-03-02, SAS,L,102,45,17,2,7,13
ORL ,2019-03-02, IND,W,117,41,28,5,7,9
PHI ,2019-03-02, GSW,L,117,46,26,3,6,21
PHX ,2019-03-02, LAL,W,118,41,21,8,7,10
SAS ,2019-03-02, OKC,W,116,49,15,6,8,11
UTA ,2019-03-02, MIL,W,115,53,22,7,13,13
ATL ,2019-03-03, CHI,W,123,46,30,5,10,13
BOS ,2019-03-03, HOU,L,104,44,23,0,7,13
CHA ,2019-03-03, POR,L,108,35,25,5,7,12
CHI ,2019-03-03, ATL,L,118,42,25,5,6,14
CLE ,2019-03-03, ORL,W,107,44,20,2,7,11
DET ,2019-03-03, TOR,W,112,46,25,3,10,15
HOU ,2019-03-03, BOS,W,115,42,22,4,8,12
LAC ,2019-03-03, NYK,W,128,53,33,4,5,16
MEM ,2019-03-03, OKC,L,95,44,22,9,9,20
MIN ,2019-03-03, WAS,L,121,46,25,4,3,12
NYK ,2019-03-03, LAC,L,107,46,23,9,9,13
OKC ,2019-03-03, MEM,W,99,53,19,5,10,14
ORL ,2019-03-03, CLE,L,93,41,23,4,5,11
POR ,2019-03-03, CHA,W,118,48,26,3,9,11
TOR ,2019-03-03, DET,L,107,50,22,3,8,15
WAS ,2019-03-03, MIN,W,135,46,30,4,6,8
ATL ,2019-03-04, MIA,L,113,42,25,2,9,14
BKN ,2019-03-04, DAL,W,127,48,29,1,8,13
DAL ,2019-03-04, BKN,L,88,36,20,3,4,13
DEN ,2019-03-04, SAS,L,103,43,27,3,5,12
LAC ,2019-03-04, LAL,W,113,50,25,3,7,12
LAL ,2019-03-04, LAC,L,105,40,22,6,2,12
MIA ,2019-03-04, ATL,W,114,40,23,7,9,18
MIL ,2019-03-04, PHX,L,105,57,17,2,8,14
NOP ,2019-03-04, UTA,W,115,44,24,5,12,8
NYK ,2019-03-04, SAC,L,108,48,17,5,8,17
PHX ,2019-03-04, MIL,W,114,56,22,10,10,13
SAC ,2019-03-04, NYK,W,115,43,28,3,11,13
SAS ,2019-03-04, DEN,W,104,43,27,7,8,9
UTA ,2019-03-04, NOP,L,112,47,35,6,3,18
BOS ,2019-03-05, GSW,W,128,46,38,5,12,11
CHI ,2019-03-05, IND,L,96,49,16,7,7,9
GSW ,2019-03-05, BOS,L,95,45,26,2,5,21
HOU ,2019-03-05, TOR,W,107,43,22,6,11,9
IND ,2019-03-05, CHI,W,105,50,19,9,6,12
MEM ,2019-03-05, POR,W,120,34,22,5,11,16
MIN ,2019-03-05, OKC,W,131,52,28,2,6,9
OKC ,2019-03-05, MIN,L,120,45,20,8,4,12
ORL ,2019-03-05, PHI,L,106,44,21,2,4,12
PHI ,2019-03-05, ORL,W,114,50,28,4,10,11
POR ,2019-03-05, MEM,L,111,36,25,4,7,20
TOR ,2019-03-05, HOU,L,95,47,16,5,1,13
ATL ,2019-03-06, SAS,L,104,47,21,2,8,14
BKN ,2019-03-06, CLE,W,113,50,21,7,5,14
BOS ,2019-03-06, SAC,W,111,35,26,1,11,17
CHA ,2019-03-06, MIA,L,84,40,22,4,7,19
CHI ,2019-03-06, PHI,W,108,47,21,3,7,13
CLE ,2019-03-06, BKN,L,107,47,23,3,7,17
DAL ,2019-03-06, WAS,L,123,39,27,2,7,7
DEN ,2019-03-06, LAL,W,115,55,33,3,6,8
DET ,2019-03-06, MIN,W,131,42,29,3,5,5
LAL ,2019-03-06, DEN,L,99,41,26,4,5,12
MIA ,2019-03-06, CHA,W,91,51,19,7,10,18
MIN ,2019-03-06, DET,L,114,37,25,5,3,13
NOP ,2019-03-06, UTA,L,104,41,17,4,6,17
NYK ,2019-03-06, PHX,L,96,46,17,7,6,21
PHI ,2019-03-06, CHI,L,107,46,22,5,10,15
PHX ,2019-03-06, NYK,W,107,31,21,9,11,13
SAC ,2019-03-06, BOS,L,109,40,23,4,8,15
SAS ,2019-03-06, ATL,W,111,49,27,9,4,16
UTA ,2019-03-06, NOP,W,114,45,31,8,9,20
WAS ,2019-03-06, DAL,W,132,49,30,2,3,12
IND ,2019-03-07, MIL,L,98,40,26,7,10,10
MIL ,2019-03-07, IND,W,117,52,21,10,7,13
OKC ,2019-03-07, POR,W,129,58,14,5,7,15
POR ,2019-03-07, OKC,L,121,51,14,8,7,14
CHA ,2019-03-08, WAS,W,112,52,24,8,7,12
CHI ,2019-03-08, DET,L,104,35,20,4,9,16
CLE ,2019-03-08, MIA,L,110,28,28,1,6,15
DAL ,2019-03-08, ORL,L,106,42,22,3,6,14
DEN ,2019-03-08, GSW,L,105,46,21,3,9,17
DET ,2019-03-08, CHI,W,112,41,23,9,5,15
GSW ,2019-03-08, DEN,W,122,43,32,10,11,17
HOU ,2019-03-08, PHI,W,107,43,22,0,13,17
LAC ,2019-03-08, OKC,W,118,53,20,4,7,10
MEM ,2019-03-08, UTA,W,114,43,31,5,5,10
MIA ,2019-03-08, CLE,W,126,45,31,5,5,12
NOP ,2019-03-08, TOR,L,104,51,28,0,11,17
OKC ,2019-03-08, LAC,L,110,52,20,7,3,11
ORL ,2019-03-08, DAL,W,111,48,26,5,9,14
PHI ,2019-03-08, HOU,L,91,59,20,4,9,18
TOR ,2019-03-08, NOP,W,127,51,31,12,10,16
UTA ,2019-03-08, MEM,L,104,41,21,10,8,12
WAS ,2019-03-08, CHA,L,111,46,28,5,8,14
ATL ,2019-03-09, BKN,L,112,57,22,2,7,10
BKN ,2019-03-09, ATL,W,114,54,21,3,7,14
BOS ,2019-03-09, LAL,W,120,43,32,5,6,13
CHA ,2019-03-09, MIL,L,114,35,25,2,4,12
LAL ,2019-03-09, BOS,L,107,43,28,4,4,12
MIL ,2019-03-09, CHA,W,131,55,27,2,9,12
MIN ,2019-03-09, WAS,W,135,55,25,3,9,9
PHX ,2019-03-09, POR,L,120,43,27,5,7,8
POR ,2019-03-09, PHX,W,127,52,19,7,5,16
SAC ,2019-03-09, NYK,W,102,53,16,3,5,7
WAS ,2019-03-09, MIN,L,130,50,31,5,8,18
ATL ,2019-03-10, NOP,W,128,56,30,5,4,9
CHI ,2019-03-10, DET,L,108,37,18,5,4,10
DAL ,2019-03-10, HOU,L,93,51,24,9,6,16
DET ,2019-03-10, CHI,W,131,44,34,1,5,7
GSW ,2019-03-10, PHX,L,111,49,34,6,10,17
HOU ,2019-03-10, DAL,W,94,41,18,4,6,12
IND ,2019-03-10, PHI,L,89,44,18,4,8,14
MEM ,2019-03-10, ORL,W,105,45,23,6,6,10
MIA ,2019-03-10, TOR,L,104,36,27,0,13,13
MIL ,2019-03-10, SAS,L,114,45,22,2,3,10
MIN ,2019-03-10, NYK,W,103,40,22,10,13,11
NOP ,2019-03-10, ATL,L,116,42,29,9,6,8
NYK ,2019-03-10, MIN,L,92,43,20,8,5,17
ORL ,2019-03-10, MEM,L,97,53,23,4,6,13
PHI ,2019-03-10, IND,W,106,52,24,3,10,13
PHX ,2019-03-10, GSW,W,115,48,26,4,10,14
SAS ,2019-03-10, MIL,W,121,46,24,3,6,4
TOR ,2019-03-10, MIA,W,125,44,32,8,8,19
BKN ,2019-03-11, DET,W,103,53,21,4,9,17
BOS ,2019-03-11, LAC,L,115,29,26,4,11,13
CHA ,2019-03-11, HOU,L,106,39,23,4,4,11
CLE ,2019-03-11, TOR,W,126,51,27,1,8,12
HOU ,2019-03-11, CHA,W,118,55,25,4,7,14
LAC ,2019-03-11, BOS,W,140,47,29,1,4,19
OKC ,2019-03-11, UTA,W,98,48,18,5,8,16
SAC ,2019-03-11, WAS,L,115,47,28,3,8,16
TOR ,2019-03-11, CLE,L,101,43,20,3,8,20
UTA ,2019-03-11, OKC,L,89,48,22,6,12,13
WAS ,2019-03-11, SAC,W,121,47,29,1,12,17
CHI ,2019-03-12, LAL,L,107,44,23,0,6,16
CLE ,2019-03-12, PHI,L,99,37,14,2,8,7
DAL ,2019-03-12, SAS,L,105,38,22,2,1,14
DEN ,2019-03-12, MIN,W,133,36,40,6,6,14
IND ,2019-03-12, NYK,W,103,42,26,3,11,10
LAC ,2019-03-12, POR,L,104,51,21,3,7,11
LAL ,2019-03-12, CHI,W,123,41,23,5,11,13
MIL ,2019-03-12, NOP,W,130,52,27,4,5,13
MIN ,2019-03-12, DEN,L,107,35,24,6,10,14
NOP ,2019-03-12, MIL,L,113,50,27,4,3,15
NYK ,2019-03-12, IND,L,98,48,22,5,4,19
PHI ,2019-03-12, CLE,W,106,60,25,7,4,21
POR ,2019-03-12, LAC,W,125,50,27,3,8,12
SAS ,2019-03-12, DAL,W,112,38,26,3,11,12
ATL ,2019-03-13, MEM,W,132,51,35,9,9,11
BKN ,2019-03-13, OKC,L,96,43,19,5,7,16
DET ,2019-03-13, MIA,L,74,37,20,7,7,17
GSW ,2019-03-13, HOU,W,106,44,28,2,7,14
HOU ,2019-03-13, GSW,L,104,31,18,3,7,10
MEM ,2019-03-13, ATL,L,111,35,28,6,8,14
MIA ,2019-03-13, DET,W,108,51,22,5,10,11
OKC ,2019-03-13, BKN,W,108,51,21,6,9,11
ORL ,2019-03-13, WAS,L,90,48,26,3,3,10
PHX ,2019-03-13, UTA,L,97,35,21,3,8,12
UTA ,2019-03-13, PHX,W,114,52,30,4,8,12
WAS ,2019-03-13, ORL,W,100,46,20,2,5,8
BOS ,2019-03-14, SAC,W,126,52,32,2,7,13
CLE ,2019-03-14, ORL,L,91,43,13,4,4,15
DAL ,2019-03-14, DEN,L,99,40,22,1,8,8
DEN ,2019-03-14, DAL,W,100,44,27,7,6,11
IND ,2019-03-14, OKC,W,108,39,24,3,11,16
LAL ,2019-03-14, TOR,L,98,46,24,3,11,20
MIN ,2019-03-14, UTA,L,100,38,27,2,6,11
OKC ,2019-03-14, IND,L,106,44,24,5,11,17
ORL ,2019-03-14, CLE,W,120,50,31,3,11,9
SAC ,2019-03-14, BOS,L,120,47,31,2,9,10
TOR ,2019-03-14, LAL,W,111,52,21,6,15,17
UTA ,2019-03-14, MIN,W,120,49,30,8,7,11
CHA ,2019-03-15, WAS,W,116,46,18,7,11,12
CHI ,2019-03-15, LAC,L,121,44,24,6,3,16
DET ,2019-03-15, LAL,W,111,50,26,4,5,14
HOU ,2019-03-15, PHX,W,108,42,18,6,13,13
LAC ,2019-03-15, CHI,W,128,43,28,5,9,7
LAL ,2019-03-15, DET,L,97,47,24,4,9,14
MIA ,2019-03-15, MIL,L,98,45,21,5,7,12
MIL ,2019-03-15, MIA,W,113,52,29,9,8,15
NOP ,2019-03-15, POR,L,110,45,31,6,7,11
NYK ,2019-03-15, SAS,L,83,41,21,4,6,16
PHI ,2019-03-15, SAC,W,123,49,28,6,7,10
PHX ,2019-03-15, HOU,L,102,49,22,4,9,21
POR ,2019-03-15, NOP,W,122,54,26,8,7,15
SAC ,2019-03-15, PHI,L,114,40,23,2,4,8
SAS ,2019-03-15, NYK,W,109,45,31,6,8,9
WAS ,2019-03-15, CHA,L,110,45,25,5,8,17
ATL ,2019-03-16, BOS,L,120,50,27,5,11,17
BKN ,2019-03-16, UTA,L,98,44,20,5,9,7
BOS ,2019-03-16, ATL,W,129,46,30,7,10,14
CLE ,2019-03-16, DAL,L,116,33,20,0,1,6
DAL ,2019-03-16, CLE,W,121,40,32,5,3,5
DEN ,2019-03-16, IND,W,102,39,27,5,6,10
GSW ,2019-03-16, OKC,W,110,53,25,6,10,16
IND ,2019-03-16, DEN,L,100,41,20,2,6,9
MEM ,2019-03-16, WAS,L,128,40,35,3,5,8
NOP ,2019-03-16, PHX,L,136,57,34,4,11,22
OKC ,2019-03-16, GSW,L,88,52,18,5,4,16
PHX ,2019-03-16, NOP,W,138,48,31,7,10,22
POR ,2019-03-16, SAS,L,103,51,23,2,4,8
SAS ,2019-03-16, POR,W,108,44,17,10,4,10
UTA ,2019-03-16, BKN,W,114,65,24,7,3,15
WAS ,2019-03-16, MEM,W,135,45,26,7,6,11
ATL ,2019-03-17, ORL,L,91,50,20,3,8,18
BKN ,2019-03-17, LAC,L,116,51,26,7,6,14
CHA ,2019-03-17, MIA,L,75,44,11,5,6,12
CHI ,2019-03-17, SAC,L,102,39,20,6,6,19
DET ,2019-03-17, TOR,W,110,44,23,3,8,10
HOU ,2019-03-17, MIN,W,117,44,29,3,9,9
LAC ,2019-03-17, BKN,W,119,54,26,6,8,13
LAL ,2019-03-17, NYK,L,123,35,26,5,12,10
MIA ,2019-03-17, CHA,W,93,55,25,7,6,11
MIL ,2019-03-17, PHI,L,125,45,25,6,9,10
MIN ,2019-03-17, HOU,L,102,52,22,4,5,14
NYK ,2019-03-17, LAL,W,124,45,24,5,4,23
ORL ,2019-03-17, ATL,W,101,55,21,3,12,14
PHI ,2019-03-17, MIL,W,130,54,26,2,8,13
SAC ,2019-03-17, CHI,W,129,48,28,7,12,10
TOR ,2019-03-17, DET,L,107,38,25,2,2,12
BOS ,2019-03-18, DEN,L,105,37,24,5,12,12
CHI ,2019-03-18, PHX,W,116,49,21,4,9,13
CLE ,2019-03-18, DET,W,126,36,22,3,6,8
DAL ,2019-03-18, NOP,L,125,50,27,6,9,15
DEN ,2019-03-18, BOS,W,114,51,29,5,6,17
DET ,2019-03-18, CLE,L,119,47,24,4,6,11
GSW ,2019-03-18, SAS,L,105,43,27,6,7,13
IND ,2019-03-18, POR,L,98,39,25,3,12,13
MIA ,2019-03-18, OKC,W,116,44,30,4,13,8
NOP ,2019-03-18, DAL,W,129,55,34,6,7,17
NYK ,2019-03-18, TOR,L,92,36,16,4,8,13
OKC ,2019-03-18, MIA,L,107,49,21,8,4,19
PHX ,2019-03-18, CHI,L,101,38,24,5,5,12
POR ,2019-03-18, IND,W,106,38,24,9,8,17
SAS ,2019-03-18, GSW,W,111,46,20,5,7,10
TOR ,2019-03-18, NYK,W,128,50,36,6,5,14
UTA ,2019-03-18, WAS,W,116,41,35,8,10,17
WAS ,2019-03-18, UTA,L,95,34,20,2,9,16
ATL ,2019-03-19, HOU,L,105,45,30,1,6,19
BKN ,2019-03-19, SAC,W,123,41,28,4,16,18
CHA ,2019-03-19, PHI,L,114,46,16,2,3,9
GSW ,2019-03-19, MIN,W,117,46,39,7,6,13
HOU ,2019-03-19, ATL,W,121,37,28,2,13,14
IND ,2019-03-19, LAC,L,109,46,30,6,8,20
LAC ,2019-03-19, IND,W,115,39,28,2,14,13
LAL ,2019-03-19, MIL,L,101,42,20,5,9,19
MIL ,2019-03-19, LAL,W,115,54,25,4,9,17
MIN ,2019-03-19, GSW,L,107,52,25,0,7,13
PHI ,2019-03-19, CHA,W,118,44,29,4,5,7
SAC ,2019-03-19, BKN,L,121,46,25,1,13,20
BOS ,2019-03-20, PHI,L,115,46,22,3,1,8
CHI ,2019-03-20, WAS,W,126,48,29,2,10,13
CLE ,2019-03-20, MIL,W,107,54,18,6,4,11
DAL ,2019-03-20, POR,L,118,35,20,6,8,11
HOU ,2019-03-20, MEM,L,125,39,19,4,10,12
MEM ,2019-03-20, HOU,W,126,51,20,0,8,17
MIA ,2019-03-20, SAS,W,110,48,23,5,6,10
MIL ,2019-03-20, CLE,L,102,51,24,7,9,9
NOP ,2019-03-20, ORL,L,96,49,24,2,9,13
NYK ,2019-03-20, UTA,L,116,40,23,6,6,14
OKC ,2019-03-20, TOR,L,114,48,22,2,6,17
ORL ,2019-03-20, NOP,W,119,65,28,10,8,14
PHI ,2019-03-20, BOS,W,118,54,23,5,5,8
POR ,2019-03-20, DAL,W,126,48,23,4,6,14
SAS ,2019-03-20, MIA,L,105,46,30,3,2,8
TOR ,2019-03-20, OKC,W,123,52,30,5,11,17
UTA ,2019-03-20, NYK,W,137,40,38,3,7,10
WAS ,2019-03-20, CHI,L,120,50,25,9,10,16
ATL ,2019-03-21, UTA,W,117,43,26,5,8,16
CHA ,2019-03-21, MIN,W,113,55,26,6,5,10
DAL ,2019-03-21, SAC,L,100,43,23,6,5,7
DEN ,2019-03-21, WAS,W,113,40,30,4,9,8
DET ,2019-03-21, PHX,W,118,46,23,6,11,13
GSW ,2019-03-21, IND,W,112,50,32,8,6,15
IND ,2019-03-21, GSW,L,89,47,17,3,7,15
MIN ,2019-03-21, CHA,L,106,49,23,7,6,13
PHX ,2019-03-21, DET,L,98,35,22,4,6,19
SAC ,2019-03-21, DAL,W,116,58,24,9,7,12
UTA ,2019-03-21, ATL,L,114,49,25,3,12,15
WAS ,2019-03-21, DEN,L,108,38,25,2,4,12
BKN ,2019-03-22, LAL,W,111,47,21,4,8,13
CLE ,2019-03-22, LAC,L,108,41,14,2,7,13
DEN ,2019-03-22, NYK,W,111,62,24,5,5,8
HOU ,2019-03-22, SAS,W,111,48,12,4,5,9
LAC ,2019-03-22, CLE,W,110,43,24,6,6,11
LAL ,2019-03-22, BKN,L,106,59,21,9,8,16
MEM ,2019-03-22, ORL,L,119,52,28,6,5,13
MIA ,2019-03-22, MIL,L,87,40,20,6,7,9
MIL ,2019-03-22, MIA,W,116,52,33,5,5,14
NYK ,2019-03-22, DEN,L,93,45,20,5,3,7
OKC ,2019-03-22, TOR,W,116,39,30,6,9,12
ORL ,2019-03-22, MEM,W,123,44,30,5,6,8
SAS ,2019-03-22, HOU,L,105,48,27,7,6,11
TOR ,2019-03-22, OKC,L,109,46,20,7,7,21
ATL ,2019-03-23, PHI,W,129,49,28,7,8,12
BOS ,2019-03-23, CHA,L,117,42,31,8,6,10
CHA ,2019-03-23, BOS,W,124,53,26,5,7,11
CHI ,2019-03-23, UTA,L,83,45,16,3,6,12
DAL ,2019-03-23, GSW,W,126,49,33,2,7,9
DET ,2019-03-23, POR,L,112,29,24,3,9,7
GSW ,2019-03-23, DAL,L,91,36,22,2,6,10
MEM ,2019-03-23, MIN,L,99,47,22,4,8,15
MIA ,2019-03-23, WAS,W,113,44,29,10,5,11
MIN ,2019-03-23, MEM,W,112,49,25,10,7,19
PHI ,2019-03-23, ATL,L,127,52,21,4,7,13
PHX ,2019-03-23, SAC,L,103,43,25,4,10,14
POR ,2019-03-23, DET,W,117,42,22,4,4,12
SAC ,2019-03-23, PHX,W,112,51,25,3,7,14
UTA ,2019-03-23, CHI,W,114,58,27,8,7,11
WAS ,2019-03-23, MIA,L,108,53,25,2,5,12
BOS ,2019-03-24, SAS,L,96,45,23,2,4,8
CHA ,2019-03-24, TOR,W,115,39,32,3,12,7
CLE ,2019-03-24, MIL,L,105,45,23,1,6,12
DEN ,2019-03-24, IND,L,88,41,21,7,5,17
DET ,2019-03-24, GSW,L,114,29,25,0,6,6
GSW ,2019-03-24, DET,W,121,37,31,5,3,13
HOU ,2019-03-24, NOP,W,113,50,24,5,10,17
IND ,2019-03-24, DEN,W,124,49,34,5,9,11
LAC ,2019-03-24, NYK,W,124,42,24,4,7,8
LAL ,2019-03-24, SAC,W,111,56,29,8,4,20
MIL ,2019-03-24, CLE,W,127,45,26,7,8,9
NOP ,2019-03-24, HOU,L,90,44,26,3,9,15
NYK ,2019-03-24, LAC,L,113,44,22,7,5,14
SAC ,2019-03-24, LAL,L,106,50,27,4,13,7
SAS ,2019-03-24, BOS,W,115,51,32,4,1,8
TOR ,2019-03-24, CHA,L,114,35,29,11,6,13
BKN ,2019-03-25, POR,L,144,59,25,4,3,16
MEM ,2019-03-25, OKC,W,115,57,31,3,8,11
OKC ,2019-03-25, MEM,L,103,41,17,4,8,10
ORL ,2019-03-25, PHI,W,119,44,28,2,9,7
PHI ,2019-03-25, ORL,L,98,39,20,2,4,15
PHX ,2019-03-25, UTA,L,92,36,12,3,8,21
POR ,2019-03-25, BKN,W,148,55,35,5,9,3
UTA ,2019-03-25, PHX,W,125,43,31,4,11,14
ATL ,2019-03-26, NOP,W,130,41,30,4,13,16
BOS ,2019-03-26, CLE,W,116,46,23,3,8,10
CHA ,2019-03-26, SAS,W,125,45,30,5,9,6
CHI ,2019-03-26, TOR,L,103,45,20,2,12,18
CLE ,2019-03-26, BOS,L,106,36,24,1,4,14
DAL ,2019-03-26, SAC,L,121,38,27,6,1,11
DEN ,2019-03-26, DET,W,95,56,22,2,3,14
DET ,2019-03-26, DEN,L,92,56,19,2,5,6
HOU ,2019-03-26, MIL,L,94,46,17,5,7,13
LAC ,2019-03-26, MIN,W,122,51,30,4,8,18
LAL ,2019-03-26, WAS,W,124,52,37,5,9,18
MIA ,2019-03-26, ORL,L,99,39,25,1,10,11
MIL ,2019-03-26, HOU,W,108,60,24,6,10,15
MIN ,2019-03-26, LAC,L,111,43,22,1,13,10
NOP ,2019-03-26, ATL,L,120,45,28,6,10,24
ORL ,2019-03-26, MIA,W,104,55,27,5,5,15
SAC ,2019-03-26, DAL,W,125,37,27,1,4,7
SAS ,2019-03-26, CHA,L,116,60,24,5,4,12
TOR ,2019-03-26, CHI,W,112,39,28,7,13,15
WAS ,2019-03-26, LAL,L,106,39,21,4,5,17
GSW ,2019-03-27, MEM,W,118,46,30,7,9,14
IND ,2019-03-27, OKC,L,99,45,26,6,4,11
LAL ,2019-03-27, UTA,L,100,40,21,5,9,4
MEM ,2019-03-27, GSW,L,103,51,22,5,11,9
OKC ,2019-03-27, IND,W,107,44,29,7,7,6
PHX ,2019-03-27, WAS,L,121,48,22,7,9,15
POR ,2019-03-27, CHI,W,118,45,30,3,4,8
UTA ,2019-03-27, LAL,W,115,54,33,5,4,11
WAS ,2019-03-27, PHX,W,124,52,18,3,10,10
BKN ,2019-03-28, PHI,L,110,45,25,3,4,15
CLE ,2019-03-28, SAS,L,110,49,18,1,6,14
DAL ,2019-03-28, MIA,L,99,50,26,2,4,13
DEN ,2019-03-28, HOU,L,85,38,22,3,7,14
DET ,2019-03-28, ORL,W,115,43,25,9,8,11
HOU ,2019-03-28, DEN,W,112,46,22,3,8,10
LAC ,2019-03-28, MIL,L,118,46,26,3,7,11
MIA ,2019-03-28, DAL,W,105,55,24,4,7,10
MIL ,2019-03-28, LAC,W,128,47,25,5,5,8
NOP ,2019-03-28, SAC,W,121,45,27,6,6,12
NYK ,2019-03-28, TOR,L,92,54,16,5,3,16
ORL ,2019-03-28, DET,L,98,43,21,4,5,12
PHI ,2019-03-28, BKN,W,123,45,27,3,10,9
SAC ,2019-03-28, NOP,L,118,44,28,10,6,12
SAS ,2019-03-28, CLE,W,116,33,27,6,8,11
TOR ,2019-03-28, NYK,W,117,44,32,6,8,8
ATL ,2019-03-29, POR,L,98,41,20,7,5,10
BOS ,2019-03-29, IND,W,114,43,27,5,8,14
CHA ,2019-03-29, LAL,L,115,37,26,2,8,13
DEN ,2019-03-29, OKC,W,115,39,30,1,6,12
GSW ,2019-03-29, MIN,L,130,45,27,3,11,14
IND ,2019-03-29, BOS,L,112,41,27,2,9,12
LAL ,2019-03-29, CHA,W,129,44,34,2,8,14
MIN ,2019-03-29, GSW,W,131,59,25,3,7,16
OKC ,2019-03-29, DEN,L,105,35,19,5,5,13
POR ,2019-03-29, ATL,W,118,55,19,4,4,9
UTA ,2019-03-29, WAS,W,128,44,26,7,7,18
WAS ,2019-03-29, UTA,L,124,42,32,3,11,13
BKN ,2019-03-30, BOS,W,110,40,22,2,7,12
BOS ,2019-03-30, BKN,L,96,39,19,7,8,15
CLE ,2019-03-30, LAC,L,108,36,18,0,11,11
DET ,2019-03-30, POR,W,99,45,20,6,8,10
HOU ,2019-03-30, SAC,W,119,38,19,2,6,9
IND ,2019-03-30, ORL,L,116,44,26,3,4,15
LAC ,2019-03-30, CLE,W,132,44,33,5,5,16
MEM ,2019-03-30, PHX,W,120,44,24,6,15,11
MIA ,2019-03-30, NYK,W,100,51,26,3,11,18
MIN ,2019-03-30, PHI,L,109,36,23,6,6,9
NYK ,2019-03-30, MIA,L,92,42,20,7,10,18
ORL ,2019-03-30, IND,W,121,37,37,3,9,7
PHI ,2019-03-30, MIN,W,118,55,32,4,5,11
PHX ,2019-03-30, MEM,L,115,40,27,7,8,19
POR ,2019-03-30, DET,L,90,59,18,5,7,16
SAC ,2019-03-30, HOU,L,108,49,28,4,3,12
TOR ,2019-03-30, CHI,W,124,47,35,4,10,11
ATL ,2019-03-31, MIL,W,136,58,36,10,10,9
